person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
66,female,Bachelor,62622.65904266299,4,OWN,23011.207200747143,HOMEIMPROVEMENT,14.770287437169081,0.36745816214974647,13,753.2416290008385,Yes,0
63,male,Bachelor,42585.89300845895,14,OWN,7527.341018743522,VENTURE,13.827568454290205,0.1767566789605268,15,716.8141901219502,No,0
33,male,Bachelor,92582.30120108479,9,RENT,11929.99080294293,VENTURE,5.987655015422027,0.12885822288032678,3,564.5376002190901,No,0
43,male,Doctorate,41522.24264939877,9,RENT,15412.069085773412,HOMEIMPROVEMENT,11.326464188404731,0.37117622031902875,4,697.8630459993556,No,0
74,female,Bachelor,77297.22086838528,21,RENT,29292.827750888704,PERSONAL,15.035499582118927,0.378963530923911,10,661.7087208506621,No,0
34,male,Bachelor,67837.25489050179,21,MORTGAGE,5512.809160801353,HOMEIMPROVEMENT,9.86309745348358,0.08126521584194037,10,733.0223590444043,Yes,0
53,male,Associate,44496.16653147737,23,OWN,32548.201067801976,HOMEIMPROVEMENT,10.626335662486788,0.7314832626036853,27,605.343863831827,No,0
21,female,Doctorate,49603.362708609435,3,MORTGAGE,15451.537720379418,PERSONAL,12.320796214043769,0.31150181916391656,9,632.6810859375427,No,0
46,female,Associate,87656.13132233902,23,MORTGAGE,28259.62318348056,EDUCATION,12.955825889474932,0.32239185961288985,1,703.1647529733501,No,0
42,female,Master,71603.80851143366,23,MORTGAGE,7647.130294499688,HOMEIMPROVEMENT,10.69164636511657,0.10679781499720924,8,712.005561554651,No,0
33,female,Associate,34769.728428890434,2,RENT,23643.44423400314,DEBTCONSOLIDATION,12.823150451048157,0.6800008312506007,22,525.6735708584158,No,0
82,male,Associate,52945.802620305054,24,OWN,17683.37863206719,DEBTCONSOLIDATION,8.409878982258883,0.33399018915402184,14,664.8392457140344,No,0
84,female,Master,50868.04226542925,11,RENT,38747.87769889155,PERSONAL,11.54074007763355,0.7617332213554686,16,623.6700842752734,No,0
82,female,Associate,83724.8120382806,3,RENT,10558.052388310789,PERSONAL,13.40687744233059,0.12610422324368364,24,637.5351121681338,No,0
83,female,Associate,60953.38806165098,2,OWN,22202.040260848124,PERSONAL,13.198293436691646,0.36424620463085644,3,626.3112074939443,No,0
51,female,Bachelor,74724.03060871949,6,MORTGAGE,15154.696685353005,HOMEIMPROVEMENT,10.297849354085029,0.20280887636680314,26,724.5102936872139,No,1
32,male,Master,63416.26659595434,19,RENT,4772.850444200114,MEDICAL,15.944988156690577,0.07526224264524269,1,647.6765194922139,No,0
85,female,Bachelor,38678.32684873679,1,OWN,8815.774288079436,HOMEIMPROVEMENT,11.899895679253204,0.2279254302430446,17,656.3397735158069,No,0
38,female,High School,47396.865555572556,2,RENT,10941.582094643392,EDUCATION,13.158487823826247,0.2308503308476053,18,715.7349052057616,No,1
43,male,Doctorate,60938.68403237081,22,OWN,34578.25219598663,VENTURE,14.07404328075976,0.5674269594928988,2,645.1611154803899,No,0
30,male,Associate,76437.8651782404,11,MORTGAGE,12886.842352061974,HOMEIMPROVEMENT,12.546396166734503,0.168592389675091,9,699.6215571094287,No,0
78,male,High School,80702.31752406101,4,OWN,7483.291831646942,VENTURE,9.320014977466705,0.09272709955839663,24,688.6610446677964,No,0
34,female,Master,41619.12581018833,5,OWN,12524.232497235025,HOMEIMPROVEMENT,15.263101365034704,0.3009249294267758,2,533.5894192615209,No,0
29,male,High School,71833.51317517275,20,MORTGAGE,9496.27547458827,EDUCATION,15.127470916604093,0.13219839953296889,25,751.577887207023,No,1
60,male,Master,70456.89834817883,28,OWN,17420.97742675269,DEBTCONSOLIDATION,10.510263565867005,0.24725722867706942,12,811.0740544540029,No,1
46,male,Master,95857.84359212498,23,RENT,8238.510763403661,HOMEIMPROVEMENT,8.729290037799224,0.08594508758676563,1,630.7407189865138,No,0
79,female,Master,67762.29262985589,12,RENT,27313.162348336482,EDUCATION,9.118021901873304,0.40307317371228335,6,593.084886332243,No,0
71,female,Associate,47588.97984003352,18,MORTGAGE,17181.97638165152,MEDICAL,8.535982735068476,0.36104947908964075,13,609.4125578644216,Yes,0
47,male,Master,45606.47952947772,27,OWN,21844.282167176545,DEBTCONSOLIDATION,11.426401824334436,0.47897321592335373,26,620.3369418106641,No,0
84,male,Associate,58412.07211670285,25,OWN,16085.14352345038,EDUCATION,9.000205349994456,0.27537361611335226,6,771.933600306046,No,0
36,male,High School,39156.73975053894,7,OWN,16611.016026495803,PERSONAL,11.935969831394969,0.42421856702886446,14,651.7878120366366,No,0
63,male,High School,72735.86403988261,11,OWN,9297.120603734526,PERSONAL,10.7075702532156,0.1278203088181742,20,643.6345059729055,No,0
29,male,Associate,57763.199024614434,26,RENT,22653.0411916429,EDUCATION,8.857182191249777,0.3921708211138001,1,608.0579284298256,No,0
82,male,High School,69149.21080750626,0,RENT,22644.270694402312,PERSONAL,12.109060346726139,0.3274696909764911,5,573.0171288679044,No,0
66,male,Bachelor,47570.838977607375,8,RENT,9739.649291165064,VENTURE,9.847587835527346,0.20473991000557565,15,660.0820521569101,Yes,0
57,female,High School,114386.61176286571,23,MORTGAGE,30495.53372985284,EDUCATION,11.156399790515486,0.2666005510598825,9,746.9951053487256,No,0
72,female,Bachelor,84775.43762779629,14,RENT,1000.0,MEDICAL,15.836989585472573,0.01179586951105421,27,591.710216629355,Yes,0
63,male,High School,61647.5892203948,13,MORTGAGE,11234.423337943213,PERSONAL,10.396039507880456,0.18223621523591618,13,739.6312830157162,No,0
73,male,High School,84016.16872394952,8,OWN,29889.232002982222,MEDICAL,14.6939290087644,0.3557557129412644,17,709.3384103208491,No,0
39,male,Master,54260.614259476424,14,RENT,10876.193068655484,DEBTCONSOLIDATION,20.520676404031,0.2004436038384139,24,649.2425757236626,Yes,0
50,female,Bachelor,70082.19761855784,28,MORTGAGE,15107.841974467385,DEBTCONSOLIDATION,13.54881851536356,0.21557317675304766,21,793.0940027186714,No,0
26,male,Associate,52330.94925738502,17,RENT,19879.071030241714,EDUCATION,12.290918476956396,0.37987216575163407,25,641.9833671540364,No,0
77,male,Master,33421.74114161433,11,MORTGAGE,11715.7164307893,HOMEIMPROVEMENT,14.677317506077271,0.3505417740251042,7,536.349228332092,No,0
29,female,Bachelor,72543.58813972416,5,OWN,13905.366310852938,HOMEIMPROVEMENT,12.975426176053487,0.19168291323101092,16,614.1018572019232,No,1
29,male,Master,32294.334613545558,3,RENT,21191.221344332058,PERSONAL,10.223355889809454,0.6561900592757095,23,770.5094634917726,No,0
58,male,Doctorate,58148.093440767916,26,MORTGAGE,18330.5851634164,VENTURE,17.187640702219447,0.315239659269116,26,704.100785332839,No,0
47,male,Master,63707.44914660159,10,RENT,25159.772898574236,HOMEIMPROVEMENT,10.681744993466678,0.394926703793733,26,803.3120291389969,No,0
49,male,Associate,82386.47606468528,11,MORTGAGE,21852.767990924804,MEDICAL,6.413591522136159,0.2652470288177786,28,729.3765523121824,No,0
56,male,Doctorate,53774.85076571223,15,MORTGAGE,5975.006747525196,MEDICAL,12.700485118935447,0.1111115449405387,1,817.9161260583483,No,0
62,female,Associate,75705.09381814225,24,OWN,7847.660139041246,DEBTCONSOLIDATION,8.387443155367201,0.1036609261444519,5,641.8901191695369,Yes,0
71,male,Associate,74662.87769766313,1,OWN,8284.617895103205,DEBTCONSOLIDATION,10.319840847109708,0.11096033464783671,22,676.0372296762547,No,0
75,female,Bachelor,65260.0806454454,2,RENT,18676.919550121136,MEDICAL,8.656974371959668,0.286192100368246,27,840.1108911441794,No,0
28,male,High School,40750.65030783559,16,RENT,20139.59841797966,MEDICAL,8.246441719746613,0.4942153871372009,7,672.5215097263734,No,0
42,male,Master,24814.486783249136,2,MORTGAGE,11445.610256185093,MEDICAL,7.416818518241785,0.46124710763356913,9,503.98219687174355,No,0
82,female,Associate,64520.695594505574,17,OWN,27261.7787051348,MEDICAL,11.086821298806386,0.4225276626970579,18,788.8587596328043,Yes,0
80,female,Doctorate,103063.81750511442,13,MORTGAGE,2709.19210441842,EDUCATION,13.959666167200965,0.02628654914984087,8,679.3579499449085,No,0
59,male,Bachelor,93274.3137824751,18,OWN,13744.543193303676,EDUCATION,12.016652129281864,0.1473561437863516,1,705.2343814250248,No,1
63,male,Master,63360.35354371173,19,OWN,6916.911180401572,EDUCATION,9.657047822916695,0.10916781226022765,5,804.4985495083715,No,0
43,male,Master,60015.307055119236,23,RENT,5908.883230320327,DEBTCONSOLIDATION,12.880349571633012,0.09845626924633566,3,626.2003562634013,No,0
70,female,Bachelor,63575.3945912813,28,OWN,1166.9119667747036,PERSONAL,8.192900818410866,0.018354773482361263,7,767.5686008786873,No,0
77,male,Master,98211.39631211855,11,OWN,9660.800207141274,PERSONAL,14.825566737520269,0.09836740510682672,20,789.4553058831401,No,0
52,female,High School,49026.623043747015,28,RENT,27374.68892822371,HOMEIMPROVEMENT,10.930405666265374,0.5583637466483662,14,788.1165187051203,No,0
35,male,High School,103153.53939996433,23,RENT,11573.926125268023,VENTURE,5.0,0.11220095977891405,6,679.1627232549133,No,0
41,male,Master,61745.49328093925,6,MORTGAGE,1000.0,HOMEIMPROVEMENT,12.223240147281548,0.016195513985936504,19,716.0805506467588,No,0
76,male,Master,52569.927838779295,7,MORTGAGE,16809.963587219827,HOMEIMPROVEMENT,7.290578805142009,0.31976387030190306,28,646.1373285781667,No,0
81,male,Bachelor,10000.0,1,RENT,20915.380357132242,DEBTCONSOLIDATION,12.500280191117414,1.5,21,631.2747651403033,No,0
49,male,Doctorate,66588.76322194218,5,RENT,7201.292418208324,PERSONAL,10.318346766412413,0.10814576018188261,23,697.3363732018834,Yes,0
42,male,Associate,74421.0169746698,18,MORTGAGE,12097.126301929016,MEDICAL,9.284982587585977,0.1625498655312173,22,722.4877823088926,No,0
51,male,Associate,48382.316405487676,2,MORTGAGE,9714.84483040191,EDUCATION,10.8381589529342,0.20079329705884072,4,706.274431407777,No,0
76,male,Doctorate,68370.74970986997,15,OWN,14730.82244734566,HOMEIMPROVEMENT,14.43337445830826,0.21545503756877957,4,743.3524375070601,No,0
28,female,Master,56659.11580985145,22,OWN,16038.061545723753,PERSONAL,14.036218608704342,0.2830623336860329,15,637.6409413343822,No,0
50,female,Associate,64611.93941900533,19,RENT,5533.64084267828,DEBTCONSOLIDATION,7.813445188740119,0.08564424613217202,22,566.9176569874535,No,0
28,male,High School,44620.9104115597,22,OWN,20118.8496820444,MEDICAL,8.351044482293055,0.4508838904558146,13,680.9197467212579,No,0
32,female,Bachelor,71996.00628495096,13,RENT,15786.05360850598,MEDICAL,15.707939441669366,0.21926290669550202,13,671.2970339242514,No,0
77,female,Doctorate,43116.6397889139,20,RENT,12854.127901015561,VENTURE,13.960876022574453,0.29812452834788394,4,695.2984645728758,No,0
22,female,Associate,39031.142841304776,4,MORTGAGE,3535.8729590179973,HOMEIMPROVEMENT,11.290242993747386,0.09059106912124934,13,742.8565189745018,No,0
54,female,Doctorate,73549.164682603,12,MORTGAGE,17229.01977658009,DEBTCONSOLIDATION,14.446545834657227,0.23425173964831403,13,777.1390481283272,Yes,0
40,male,Master,29192.817990790627,6,MORTGAGE,10149.871579036415,EDUCATION,13.929023684686324,0.3476838577981189,11,604.8576435816562,No,0
83,male,Associate,27084.775282367962,6,MORTGAGE,6824.052476066329,DEBTCONSOLIDATION,9.427078476678778,0.25195160029659724,3,715.7322951661799,No,0
71,male,Doctorate,35631.189265418296,16,RENT,9369.748257056748,EDUCATION,7.2721387588769755,0.2629647915274756,10,705.0319103778833,No,0
53,male,Associate,43698.70057292963,13,OWN,1000.0,DEBTCONSOLIDATION,13.051353211964736,0.022883975653488372,23,677.0471162881806,No,0
54,male,Associate,85836.6031522488,21,RENT,20621.96700356905,DEBTCONSOLIDATION,11.707107300394435,0.24024677405968367,14,648.537695902947,No,0
34,male,Associate,80138.97346520249,10,OWN,18325.78360398589,VENTURE,7.496971535440569,0.2286750480019963,14,653.338857317807,No,1
25,female,Doctorate,66838.19059916987,28,RENT,9123.405435339206,PERSONAL,11.218669399021179,0.13649988657012685,4,560.9316851762014,No,0
51,male,Bachelor,56885.410523540675,8,OWN,1000.0,DEBTCONSOLIDATION,12.017689642642384,0.017579199847492948,24,759.1087282021231,No,1
71,male,Bachelor,77845.91067052558,24,OWN,1000.0,DEBTCONSOLIDATION,10.112705852983705,0.012845889930331627,2,680.3871464831631,No,0
47,female,Doctorate,84413.44453697512,18,MORTGAGE,5086.357300941781,PERSONAL,12.068562622516426,0.060255298534984375,4,686.1720006955843,No,0
83,male,High School,79854.62003366211,22,RENT,18298.958131133724,DEBTCONSOLIDATION,6.42874128473662,0.2291534055690195,5,737.216095076332,No,0
38,male,Master,48609.18098991575,8,RENT,16543.032881331637,DEBTCONSOLIDATION,17.953738899428387,0.34032733208904675,18,682.0953498584643,No,0
34,male,Doctorate,86540.35680627989,6,MORTGAGE,18771.523879138414,DEBTCONSOLIDATION,7.759614102138323,0.2169106365156128,12,612.0886382280775,No,0
25,female,High School,89713.19925028711,23,RENT,17320.170715387307,EDUCATION,11.172146820645462,0.1930615657464905,13,613.1024266474464,No,1
57,female,Doctorate,54154.2181994042,24,RENT,13440.347311659436,MEDICAL,11.73137147778142,0.24818652652633635,12,630.3831329620402,No,0
45,female,Master,38533.33074417422,22,RENT,10323.564210235294,HOMEIMPROVEMENT,16.935019369380093,0.26791258401133916,25,798.5135420784466,No,1
70,female,Doctorate,66868.4048895112,11,RENT,19442.547691963726,DEBTCONSOLIDATION,7.411939865331755,0.2907583592593433,4,730.2372831391881,No,0
72,female,Associate,49523.73676854298,0,OWN,19879.158252623958,DEBTCONSOLIDATION,15.70318613096682,0.40140666980628603,10,679.6866226248379,No,0
75,male,Doctorate,39057.69816761548,4,RENT,11361.618688468785,VENTURE,9.136082749721975,0.2908931970263732,10,587.8422828652563,No,0
78,male,High School,74139.27083769155,19,RENT,11815.4371132786,EDUCATION,15.99313100686992,0.15936813216231102,13,702.0039543903708,No,0
77,male,Doctorate,13730.51796659374,4,MORTGAGE,1571.5734194470533,MEDICAL,11.282570213184929,0.11445842198165293,1,611.8188711662947,No,0
32,female,Bachelor,10000.0,24,OWN,18940.363901521752,MEDICAL,11.639089292760293,1.5,4,675.500836004259,No,0
62,female,Doctorate,63813.32205862968,0,RENT,21337.61003902201,EDUCATION,9.779818669346652,0.3343754775753201,13,659.1914817254424,No,0
70,female,High School,10000.0,25,MORTGAGE,10545.01098834392,EDUCATION,12.949141664432355,1.054501098834392,13,785.4132376957917,Yes,0
38,male,Doctorate,75723.3184472275,16,OWN,11762.952908211031,HOMEIMPROVEMENT,13.107226743715378,0.155341223145269,26,725.0538307077034,No,1
40,male,Bachelor,81844.98685114605,7,RENT,9950.719882937396,VENTURE,11.860606641132923,0.12158007797148371,24,819.585453164921,No,1
43,female,Doctorate,60274.91639238097,12,OWN,14519.371275392788,MEDICAL,17.1464702255327,0.24088579701834484,1,690.082919604536,No,0
45,female,Master,78310.45891249059,20,MORTGAGE,7820.698391435916,PERSONAL,14.81756423567616,0.09986786567264654,27,622.2283901968166,Yes,0
64,female,Bachelor,79442.34119271622,15,OWN,14374.633792887475,HOMEIMPROVEMENT,13.035136197160185,0.18094423675174154,17,712.8437406358784,No,0
47,male,Master,55576.606860688706,7,MORTGAGE,6599.230517350974,DEBTCONSOLIDATION,9.920879499289134,0.11874115549898463,8,718.4781236322821,No,0
48,male,Bachelor,38821.06813728498,10,MORTGAGE,11844.133793475292,PERSONAL,14.33318596808833,0.3050955154451253,16,665.1121792594591,No,0
36,male,High School,71897.23015090737,18,OWN,13102.059341116823,VENTURE,15.389037106276907,0.182233158546115,21,665.9925954029674,No,1
63,male,Doctorate,46136.197632618016,15,OWN,9548.243561249397,DEBTCONSOLIDATION,12.484928433356048,0.20695774795491265,7,740.4818938567487,No,0
80,male,Doctorate,79783.618672494,19,MORTGAGE,43632.420932481546,MEDICAL,12.412664261461815,0.5468844564645468,21,651.4290334657654,Yes,0
44,female,Master,81116.89045816849,4,OWN,8172.779582349298,DEBTCONSOLIDATION,10.95519016123999,0.10075311733706006,10,684.0569305502958,No,0
21,male,Bachelor,21607.975640900935,4,OWN,30509.534171262858,HOMEIMPROVEMENT,9.143155339651738,1.4119570791033518,29,785.8204404871451,No,1
68,female,High School,63190.131731878355,15,OWN,12483.851595360884,DEBTCONSOLIDATION,12.91665501159576,0.1975601451241,12,554.2364431271899,No,0
45,female,Bachelor,66961.11465857852,14,OWN,15923.481908793703,HOMEIMPROVEMENT,18.799552884790945,0.23780192414634058,9,741.3052628053181,No,1
46,male,Associate,65307.95108456505,23,RENT,23185.392757831163,EDUCATION,12.29479875348187,0.35501638579671846,4,649.3208755631014,No,0
37,male,Master,52334.44298293238,17,RENT,19170.276392408232,MEDICAL,10.0549170001239,0.3663032469584162,19,687.4607597567581,No,0
73,female,Bachelor,36569.72385873048,18,MORTGAGE,7315.019482540917,MEDICAL,11.951719812292088,0.2000293879931654,1,568.2683997010035,No,0
20,male,Master,69394.5878872681,26,OWN,26126.2439266687,EDUCATION,14.65648968206021,0.376488206387376,18,683.489039189558,No,0
80,male,Associate,53837.577143323455,14,RENT,8471.71365285958,PERSONAL,10.927353300695346,0.1573568890425111,20,575.1095930680175,No,0
22,female,Bachelor,70612.89872682233,21,OWN,5933.926673165528,EDUCATION,8.18774033525338,0.08403459962919671,6,648.7163109321615,No,1
60,male,Bachelor,21237.996242862842,17,RENT,15936.693250057193,VENTURE,15.912385648832956,0.7503859153102928,1,813.129158608179,No,0
56,male,Master,102964.62323943873,10,RENT,14567.587433712572,EDUCATION,10.344461014038862,0.14148148145831044,15,630.1545718685923,No,1
70,female,Associate,67506.1440950428,5,MORTGAGE,17487.075093053103,VENTURE,8.284076166491062,0.2590442000128584,24,686.0830455616805,Yes,0
34,female,High School,86971.61650812678,24,MORTGAGE,1000.0,MEDICAL,13.781053266838692,0.011498004063274577,16,780.2571103817634,No,0
27,male,Doctorate,78754.74309938862,17,MORTGAGE,25943.234428699077,EDUCATION,14.629593629758382,0.3294180567125801,1,714.3674507406688,Yes,0
57,female,Master,51802.11200756609,6,MORTGAGE,27576.94920612408,EDUCATION,9.463302657788514,0.532351831564247,26,764.0225449961578,No,0
75,male,Master,10000.0,26,OWN,8562.288985513265,HOMEIMPROVEMENT,10.052674086888644,0.8562288985513266,11,704.8072963347496,Yes,0
66,male,Doctorate,50202.70820674271,22,MORTGAGE,17516.84602252246,MEDICAL,13.918004808478777,0.3489223320460185,28,708.3834763258794,No,0
29,male,Bachelor,14998.003822985651,1,OWN,23423.844780556563,PERSONAL,22.532043309181034,1.5,7,609.1764335277787,No,0
68,female,Master,63780.13427636527,12,RENT,7536.288351016519,DEBTCONSOLIDATION,5.8394017657843875,0.1181604340680921,16,786.3875381217254,Yes,0
60,female,High School,92474.57893487661,16,OWN,34420.12197445109,HOMEIMPROVEMENT,12.31515037319671,0.3722117188410317,8,624.9736415008686,No,0
49,male,Associate,107461.29037133935,14,MORTGAGE,18315.85169141701,MEDICAL,12.414817135199792,0.17044138990073,15,580.5564979944745,Yes,0
24,male,Bachelor,50100.777067913616,12,OWN,10872.47896738127,HOMEIMPROVEMENT,8.011305979453976,0.2170121823189127,5,738.6817367194584,No,1
